OID_,Value,Count,bps,evt,evh_reclass,evc_reclass,BPS_MODEL,EVT_LF,EVT_PHYS,EVT_SBCLS,Leaf_Form,HT_Class,Lifeform,CanCover,SClass,LandType,LABEL
1689,1689,9.000000000000000,1878,7318,44,7,13500_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,25-50,Tree,60-69,4,High Elevation Spruce-Fir,D
1690,1690,2.000000000000000,1882,7463,42,4,13690_60_61_63_64_65_66,Tree,Hardwood,Mixed evergreen-deciduous closed tree canopy,brdlf,5-10,Tree,30-39,1,Dry Oak,A
1691,1691,8.000000000000000,1875,7512,42,8,13200_48_57_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,5-10,Tree,70-79,2,Dry Mesic Mixed Oak Hardwood,B
1692,1692,11.000000000000000,1883,7512,42,8,13700_53_61_62,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,5-10,Tree,70-79,1,RB Mixed Hardwood-Toeslope (ELTP),A
1693,1693,50.000000000000000,1875,9315,42,6,13200_48_57_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,5-10,Tree,50-59,7,Dry Mesic Mixed Oak Hardwood,UE
1694,1694,67.000000000000000,1878,7377,42,7,13500_61,Tree,Conifer,Evergreen open tree canopy,con,5-10,Tree,60-69,1,High Elevation Spruce-Fir,A
1695,1695,5.000000000000000,1888,7350,43,5,14720_61_62_63,Tree,Conifer,Evergreen closed tree canopy,con,10-25,Tree,40-49,3,RB Small Stream Riparian (ELTP),C
1696,1696,13.000000000000000,1873,7511,42,4,13170_57_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,30-39,3,Dry Oak,C
1697,1697,1.000000000000000,1874,7502,43,5,13180_57_59_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,10-25,Tree,40-49,4,RB Mixed Hardwood-Toeslope (ELTP),D
1698,1698,1.000000000000000,1874,7557,42,4,13180_57_59_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,5-10,Tree,30-39,3,RB Mixed Hardwood-Toeslope (ELTP),C
1699,1699,4.000000000000000,1873,7557,42,4,13170_57_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,5-10,Tree,30-39,3,Dry Oak,C
1700,1700,3.000000000000000,1873,7512,42,5,13170_57_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,5-10,Tree,40-49,3,Dry Oak,C
1701,1701,46.000000000000000,1875,7370,42,8,13200_48_57_61,Tree,Conifer,Evergreen closed tree canopy,con,5-10,Tree,70-79,2,Dry Mesic Mixed Oak Hardwood,B
1702,1702,106.000000000000000,1875,9315,42,7,13200_48_57_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,5-10,Tree,60-69,7,Dry Mesic Mixed Oak Hardwood,UE
1703,1703,16.000000000000000,1883,9315,42,9,13700_53_61_62,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,5-10,Tree,80-89,7,RB Mixed Hardwood-Toeslope (ELTP),UE
1704,1704,25.000000000000000,1870,9224,43,8,13030_61_63_64_65_66,Tree,Riparian,Mixed evergreen-deciduous open tree canopy,mix,10-25,Tree,70-79,4,Dry Mesic Mixed Oak Hardwood,D
1705,1705,1.000000000000000,1874,7512,42,5,13180_57_59_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,5-10,Tree,40-49,3,RB Mixed Hardwood-Toeslope (ELTP),C
1706,1706,1.000000000000000,1874,7512,42,4,13180_57_59_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,5-10,Tree,30-39,3,RB Mixed Hardwood-Toeslope (ELTP),C
1707,1707,6.000000000000000,1874,9312,42,5,13180_57_59_61,Tree,Conifer,Evergreen open tree canopy,con,5-10,Tree,40-49,7,RB Mixed Hardwood-Toeslope (ELTP),UE
1708,1708,9.000000000000000,1873,7512,42,4,13170_57_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,5-10,Tree,30-39,3,Dry Oak,C
1709,1709,5.000000000000000,1875,7370,41,8,13200_48_57_61,Tree,Conifer,Evergreen closed tree canopy,con,0-5,Tree,70-79,1,Dry Mesic Mixed Oak Hardwood,A
1710,1710,96.000000000000000,1883,9106,43,8,13700_53_61_62,Tree,Riparian,Mixed evergreen-deciduous open tree canopy,mix,10-25,Tree,70-79,2,RB Mixed Hardwood-Toeslope (ELTP),B
1711,1711,11.000000000000000,1876,7511,43,6,13210_61_63,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,50-59,6,RB Mixed Hardwood-Toeslope (ELTP),UN
1712,1712,26.000000000000000,1873,9315,22,4,13170_57_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,0.5-1.0,Herb,30-39,7,Dry Oak,UE
1713,1713,3.000000000000000,1874,9312,42,4,13180_57_59_61,Tree,Conifer,Evergreen open tree canopy,con,5-10,Tree,30-39,7,RB Mixed Hardwood-Toeslope (ELTP),UE
1714,1714,2.000000000000000,1873,7512,43,5,13170_57_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,10-25,Tree,40-49,4,Dry Oak,D
1715,1715,2.000000000000000,1873,7512,43,4,13170_57_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,10-25,Tree,30-39,4,Dry Oak,D
1716,1716,48.000000000000000,1889,7512,43,8,14790_60_61_63_64_65_66,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,10-25,Tree,70-79,3,RB Large River (ELTP),C
1717,1717,4.000000000000000,1883,7370,41,8,13700_53_61_62,Tree,Conifer,Evergreen closed tree canopy,con,0-5,Tree,70-79,1,RB Mixed Hardwood-Toeslope (ELTP),A
1718,1718,6.000000000000000,1875,7370,41,7,13200_48_57_61,Tree,Conifer,Evergreen closed tree canopy,con,0-5,Tree,60-69,1,Dry Mesic Mixed Oak Hardwood,A
1719,1719,116.000000000000000,1875,9315,42,8,13200_48_57_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,5-10,Tree,70-79,7,Dry Mesic Mixed Oak Hardwood,UE
1720,1720,2.000000000000000,1873,7318,43,6,13170_57_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,50-59,4,Dry Oak,D
1721,1721,157.000000000000000,1873,7370,43,6,13170_57_61,Tree,Conifer,Evergreen closed tree canopy,con,10-25,Tree,50-59,4,Dry Oak,D
1722,1722,247.000000000000000,1889,9106,43,9,14790_60_61_63_64_65_66,Tree,Riparian,Mixed evergreen-deciduous open tree canopy,mix,10-25,Tree,80-89,3,RB Large River (ELTP),C
1723,1723,61.000000000000000,1889,7512,43,9,14790_60_61_63_64_65_66,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,10-25,Tree,80-89,3,RB Large River (ELTP),C
1724,1724,11.000000000000000,1875,9315,41,7,13200_48_57_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,0-5,Tree,60-69,7,Dry Mesic Mixed Oak Hardwood,UE
1725,1725,156.000000000000000,1883,9106,43,9,13700_53_61_62,Tree,Riparian,Mixed evergreen-deciduous open tree canopy,mix,10-25,Tree,80-89,2,RB Mixed Hardwood-Toeslope (ELTP),B
1726,1726,65.000000000000000,1876,9312,43,7,13210_61_63,Tree,Conifer,Evergreen open tree canopy,con,10-25,Tree,60-69,7,RB Mixed Hardwood-Toeslope (ELTP),UE
1727,1727,7.000000000000000,1876,9312,42,4,13210_61_63,Tree,Conifer,Evergreen open tree canopy,con,5-10,Tree,30-39,7,RB Mixed Hardwood-Toeslope (ELTP),UE
1728,1728,12.000000000000000,1883,7370,41,7,13700_53_61_62,Tree,Conifer,Evergreen closed tree canopy,con,0-5,Tree,60-69,6,RB Mixed Hardwood-Toeslope (ELTP),UN
1729,1729,1.000000000000000,1870,9312,42,5,13030_61_63_64_65_66,Tree,Conifer,Evergreen open tree canopy,con,5-10,Tree,40-49,7,Dry Mesic Mixed Oak Hardwood,UE
1730,1730,2.000000000000000,1873,9312,43,3,13170_57_61,Tree,Conifer,Evergreen open tree canopy,con,10-25,Tree,20-29,7,Dry Oak,UE
1731,1731,4.000000000000000,1876,9312,43,4,13210_61_63,Tree,Conifer,Evergreen open tree canopy,con,10-25,Tree,30-39,7,RB Mixed Hardwood-Toeslope (ELTP),UE
1732,1732,15.000000000000000,1882,7556,43,9,13690_60_61_63_64_65_66,Tree,Hardwood,Mixed evergreen-deciduous open tree canopy,brdlf,10-25,Tree,80-89,2,Dry Oak,B
1733,1733,9.000000000000000,1870,9315,44,5,13030_61_63_64_65_66,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,25-50,Tree,40-49,7,Dry Mesic Mixed Oak Hardwood,UE
1734,1734,1.000000000000000,1870,7512,43,3,13030_61_63_64_65_66,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,10-25,Tree,20-29,3,Dry Mesic Mixed Oak Hardwood,C
1735,1735,1.000000000000000,1870,9312,43,3,13030_61_63_64_65_66,Tree,Conifer,Evergreen open tree canopy,con,10-25,Tree,20-29,7,Dry Mesic Mixed Oak Hardwood,UE
1736,1736,5.000000000000000,1876,7377,43,4,13210_61_63,Tree,Conifer,Evergreen open tree canopy,con,10-25,Tree,30-39,6,RB Mixed Hardwood-Toeslope (ELTP),UN
1737,1737,2.000000000000000,1876,7377,42,4,13210_61_63,Tree,Conifer,Evergreen open tree canopy,con,5-10,Tree,30-39,1,RB Mixed Hardwood-Toeslope (ELTP),A
1738,1738,8.000000000000000,1873,7377,42,4,13170_57_61,Tree,Conifer,Evergreen open tree canopy,con,5-10,Tree,30-39,3,Dry Oak,C
1739,1739,368.000000000000000,1889,9106,43,8,14790_60_61_63_64_65_66,Tree,Riparian,Mixed evergreen-deciduous open tree canopy,mix,10-25,Tree,70-79,3,RB Large River (ELTP),C
1740,1740,7.000000000000000,1873,9315,42,5,13170_57_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,5-10,Tree,40-49,7,Dry Oak,UE
1741,1741,2.000000000000000,1876,7512,42,4,13210_61_63,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,5-10,Tree,30-39,1,RB Mixed Hardwood-Toeslope (ELTP),A
1742,1742,12.000000000000000,1878,7320,41,6,13500_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,0-5,Tree,50-59,1,High Elevation Spruce-Fir,A
1743,1743,2.000000000000000,1879,7303,43,8,13520_53_54_57_59_60_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,70-79,5,Xerid High Elevation LT,E
1744,1744,105.000000000000000,1889,7907,1,1,14790_60_61_63_64_65_66,Tree,Developed,Mixed evergreen-deciduous open tree canopy,NA,0,Non,0,120,RB Large River (ELTP),Developed
1745,1745,19.000000000000000,1889,9315,43,7,14790_60_61_63_64_65_66,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,10-25,Tree,60-69,7,RB Large River (ELTP),UE
1746,1746,33.000000000000000,1883,7303,41,5,13700_53_61_62,Tree,Hardwood,Deciduous closed tree canopy,brdlf,0-5,Tree,40-49,6,RB Mixed Hardwood-Toeslope (ELTP),UN
1747,1747,3.000000000000000,1879,7321,43,8,13520_53_54_57_59_60_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,70-79,5,Xerid High Elevation LT,E
1748,1748,17.000000000000000,1870,9312,43,4,13030_61_63_64_65_66,Tree,Conifer,Evergreen open tree canopy,con,10-25,Tree,30-39,7,Dry Mesic Mixed Oak Hardwood,UE
1749,1749,7.000000000000000,1878,7370,41,5,13500_61,Tree,Conifer,Evergreen closed tree canopy,con,0-5,Tree,40-49,1,High Elevation Spruce-Fir,A
1750,1750,3.000000000000000,1883,7320,41,6,13700_53_61_62,Tree,Hardwood,Deciduous closed tree canopy,brdlf,0-5,Tree,50-59,6,RB Mixed Hardwood-Toeslope (ELTP),UN
1751,1751,17.000000000000000,1882,7296,1,1,13690_60_61_63_64_65_66,Developed,Developed-Low Intensity,Developed,NA,0,Non,0,120,Dry Oak,Developed
1752,1752,9.000000000000000,1876,7557,43,6,13210_61_63,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,10-25,Tree,50-59,6,RB Mixed Hardwood-Toeslope (ELTP),UN
1753,1753,22.000000000000000,1878,7557,43,7,13500_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,10-25,Tree,60-69,3,High Elevation Spruce-Fir,C
1754,1754,5.000000000000000,1878,7320,41,5,13500_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,0-5,Tree,40-49,1,High Elevation Spruce-Fir,A
1755,1755,4.000000000000000,1883,7320,41,5,13700_53_61_62,Tree,Hardwood,Deciduous closed tree canopy,brdlf,0-5,Tree,40-49,6,RB Mixed Hardwood-Toeslope (ELTP),UN
1756,1756,9.000000000000000,1870,7303,43,3,13030_61_63_64_65_66,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,20-29,3,Dry Mesic Mixed Oak Hardwood,C
1757,1757,29.000000000000000,1874,7321,42,6,13180_57_59_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,50-59,3,RB Mixed Hardwood-Toeslope (ELTP),C
1758,1758,68.000000000000000,1874,9315,42,7,13180_57_59_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,5-10,Tree,60-69,7,RB Mixed Hardwood-Toeslope (ELTP),UE
1759,1759,1.000000000000000,1876,9312,42,5,13210_61_63,Tree,Conifer,Evergreen open tree canopy,con,5-10,Tree,40-49,7,RB Mixed Hardwood-Toeslope (ELTP),UE
1760,1760,78.000000000000000,1874,7321,42,7,13180_57_59_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,60-69,3,RB Mixed Hardwood-Toeslope (ELTP),C
1761,1761,7.000000000000000,1873,7369,43,5,13170_57_61,Tree,Conifer,Evergreen closed tree canopy,con,10-25,Tree,40-49,4,Dry Oak,D
1762,1762,37.000000000000000,1876,7377,43,5,13210_61_63,Tree,Conifer,Evergreen open tree canopy,con,10-25,Tree,40-49,6,RB Mixed Hardwood-Toeslope (ELTP),UN
1763,1763,57.000000000000000,1882,7299,1,1,13690_60_61_63_64_65_66,Developed,Developed-Roads,Developed,NA,0,Non,0,120,Dry Oak,Developed
1764,1764,15.000000000000000,1888,7975,1,1,14720_61_62_63,Agriculture,Agricultural,Annual Graminoid/Forb,NA,0,Non,0,180,RB Small Stream Riparian (ELTP),Agriculture
1765,1765,1.000000000000000,1876,7512,43,5,13210_61_63,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,10-25,Tree,40-49,6,RB Mixed Hardwood-Toeslope (ELTP),UN
1766,1766,45.000000000000000,1870,7321,42,6,13030_61_63_64_65_66,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,50-59,3,Dry Mesic Mixed Oak Hardwood,C
1767,1767,31.000000000000000,1878,7511,44,5,13500_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,25-50,Tree,40-49,6,High Elevation Spruce-Fir,UN
1768,1768,26.000000000000000,1888,7976,21,6,14720_61_62_63,Herb,Agricultural,Annual Graminoid/Forb,NA,0-0.5,Herb,50-59,180,RB Small Stream Riparian (ELTP),Agriculture
1769,1769,106.000000000000000,1874,7370,42,7,13180_57_59_61,Tree,Conifer,Evergreen closed tree canopy,con,5-10,Tree,60-69,3,RB Mixed Hardwood-Toeslope (ELTP),C
1770,1770,13.000000000000000,1888,7303,42,7,14720_61_62_63,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,60-69,1,RB Small Stream Riparian (ELTP),A
1771,1771,28.000000000000000,1878,7512,42,8,13500_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,5-10,Tree,70-79,1,High Elevation Spruce-Fir,A
1772,1772,1.000000000000000,1882,7511,42,6,13690_60_61_63_64_65_66,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,50-59,1,Dry Oak,A
1773,1773,19.000000000000000,1876,7303,43,4,13210_61_63,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,30-39,6,RB Mixed Hardwood-Toeslope (ELTP),UN
1774,1774,13.000000000000000,1883,7318,42,6,13700_53_61_62,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,50-59,3,RB Mixed Hardwood-Toeslope (ELTP),C
1775,1775,15.000000000000000,1870,7320,43,5,13030_61_63_64_65_66,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,40-49,3,Dry Mesic Mixed Oak Hardwood,C
1776,1776,3.000000000000000,1883,7350,42,4,13700_53_61_62,Tree,Conifer,Evergreen closed tree canopy,con,5-10,Tree,30-39,6,RB Mixed Hardwood-Toeslope (ELTP),UN
1777,1777,1.000000000000000,1876,7927,43,4,13210_61_63,Tree,Developed,Mixed evergreen-deciduous open tree canopy,NA,10-25,Tree,30-39,7,RB Mixed Hardwood-Toeslope (ELTP),UE
1778,1778,4.000000000000000,1888,7318,44,7,14720_61_62_63,Tree,Hardwood,Deciduous closed tree canopy,brdlf,25-50,Tree,60-69,4,RB Small Stream Riparian (ELTP),D
1779,1779,20.000000000000000,1889,7370,43,8,14790_60_61_63_64_65_66,Tree,Conifer,Evergreen closed tree canopy,con,10-25,Tree,70-79,3,RB Large River (ELTP),C
1780,1780,1.000000000000000,1889,7318,43,8,14790_60_61_63_64_65_66,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,70-79,3,RB Large River (ELTP),C
1781,1781,6.000000000000000,1874,7303,43,3,13180_57_59_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,20-29,4,RB Mixed Hardwood-Toeslope (ELTP),D
1782,1782,3.000000000000000,1875,7350,42,4,13200_48_57_61,Tree,Conifer,Evergreen closed tree canopy,con,5-10,Tree,30-39,3,Dry Mesic Mixed Oak Hardwood,C
1783,1783,7.000000000000000,1878,7512,41,7,13500_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,0-5,Tree,60-69,1,High Elevation Spruce-Fir,A
1784,1784,11.000000000000000,1870,7321,43,3,13030_61_63_64_65_66,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,20-29,3,Dry Mesic Mixed Oak Hardwood,C
1785,1785,135.000000000000000,1870,7303,42,8,13030_61_63_64_65_66,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,70-79,4,Dry Mesic Mixed Oak Hardwood,D
1786,1786,1.000000000000000,1883,7317,42,8,13700_53_61_62,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,70-79,1,RB Mixed Hardwood-Toeslope (ELTP),A
1787,1787,108.000000000000000,1889,7303,43,8,14790_60_61_63_64_65_66,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,70-79,3,RB Large River (ELTP),C
1788,1788,6.000000000000000,1883,7303,42,3,13700_53_61_62,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,20-29,6,RB Mixed Hardwood-Toeslope (ELTP),UN
1789,1789,4.000000000000000,1875,7317,42,8,13200_48_57_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,70-79,2,Dry Mesic Mixed Oak Hardwood,B
1790,1790,2.000000000000000,1875,7317,42,9,13200_48_57_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,80-89,2,Dry Mesic Mixed Oak Hardwood,B
1791,1791,7.000000000000000,1875,9315,42,9,13200_48_57_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,5-10,Tree,80-89,7,Dry Mesic Mixed Oak Hardwood,UE
1792,1792,3.000000000000000,1878,7303,41,2,13500_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,0-5,Tree,10-19,6,High Elevation Spruce-Fir,UN
1793,1793,8.000000000000000,1878,7303,42,3,13500_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,20-29,1,High Elevation Spruce-Fir,A
1794,1794,1.000000000000000,1882,7557,43,4,13690_60_61_63_64_65_66,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,10-25,Tree,30-39,3,Dry Oak,C
1795,1795,3.000000000000000,1874,7377,43,3,13180_57_59_61,Tree,Conifer,Evergreen open tree canopy,con,10-25,Tree,20-29,4,RB Mixed Hardwood-Toeslope (ELTP),D
1796,1796,415.000000000000000,1889,7296,1,1,14790_60_61_63_64_65_66,Developed,Developed-Low Intensity,Developed,NA,0,Non,0,120,RB Large River (ELTP),Developed
1797,1797,6.000000000000000,1870,9312,42,8,13030_61_63_64_65_66,Tree,Conifer,Evergreen open tree canopy,con,5-10,Tree,70-79,7,Dry Mesic Mixed Oak Hardwood,UE
1798,1798,58.000000000000000,1885,7303,43,5,13770_60_61_63_64_65_66,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,40-49,4,Dry Oak,D
1799,1799,1.000000000000000,1870,7557,42,4,13030_61_63_64_65_66,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,5-10,Tree,30-39,3,Dry Mesic Mixed Oak Hardwood,C
1800,1800,155.000000000000000,1876,7377,43,7,13210_61_63,Tree,Conifer,Evergreen open tree canopy,con,10-25,Tree,60-69,6,RB Mixed Hardwood-Toeslope (ELTP),UN
1801,1801,20.000000000000000,1876,7370,43,7,13210_61_63,Tree,Conifer,Evergreen closed tree canopy,con,10-25,Tree,60-69,6,RB Mixed Hardwood-Toeslope (ELTP),UN
1802,1802,10.000000000000000,1885,7303,42,4,13770_60_61_63_64_65_66,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,30-39,2,Dry Oak,B
1803,1803,1.000000000000000,1876,7502,43,7,13210_61_63,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,10-25,Tree,60-69,6,RB Mixed Hardwood-Toeslope (ELTP),UN
1804,1804,2.000000000000000,1874,7976,23,6,13180_57_59_61,Herb,Agricultural,Annual Graminoid/Forb,NA,>1.0,Herb,50-59,180,RB Mixed Hardwood-Toeslope (ELTP),Agriculture
1805,1805,5.000000000000000,1876,7463,43,5,13210_61_63,Tree,Hardwood,Mixed evergreen-deciduous closed tree canopy,brdlf,10-25,Tree,40-49,6,RB Mixed Hardwood-Toeslope (ELTP),UN
1806,1806,4.000000000000000,1885,7321,42,5,13770_60_61_63_64_65_66,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,40-49,2,Dry Oak,B
1807,1807,2.000000000000000,1878,7317,43,3,13500_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,10-25,Tree,20-29,6,High Elevation Spruce-Fir,UN
1808,1808,8.000000000000000,1883,7370,42,9,13700_53_61_62,Tree,Conifer,Evergreen closed tree canopy,con,5-10,Tree,80-89,1,RB Mixed Hardwood-Toeslope (ELTP),A
1809,1809,1.000000000000000,1874,7512,43,4,13180_57_59_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous closed tree canopy,mix,10-25,Tree,30-39,4,RB Mixed Hardwood-Toeslope (ELTP),D
1810,1810,243.000000000000000,1876,7321,42,5,13210_61_63,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,40-49,1,RB Mixed Hardwood-Toeslope (ELTP),A
1811,1811,34.000000000000000,1875,7321,42,8,13200_48_57_61,Tree,Hardwood,Deciduous closed tree canopy,brdlf,5-10,Tree,70-79,2,Dry Mesic Mixed Oak Hardwood,B
1812,1812,6.000000000000000,1878,7556,43,3,13500_61,Tree,Hardwood,Mixed evergreen-deciduous open tree canopy,brdlf,10-25,Tree,20-29,6,High Elevation Spruce-Fir,UN
1813,1813,15.000000000000000,1878,7370,42,9,13500_61,Tree,Conifer,Evergreen closed tree canopy,con,5-10,Tree,80-89,1,High Elevation Spruce-Fir,A
1814,1814,429.000000000000000,1878,9315,22,4,13500_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,0.5-1.0,Herb,30-39,7,High Elevation Spruce-Fir,UE
1815,1815,46.000000000000000,1878,7377,43,9,13500_61,Tree,Conifer,Evergreen open tree canopy,con,10-25,Tree,80-89,2,High Elevation Spruce-Fir,B
1816,1816,4.000000000000000,1878,7377,43,3,13500_61,Tree,Conifer,Evergreen open tree canopy,con,10-25,Tree,20-29,6,High Elevation Spruce-Fir,UN
1817,1817,1.000000000000000,1883,9312,42,9,13700_53_61_62,Tree,Conifer,Evergreen open tree canopy,con,5-10,Tree,80-89,7,RB Mixed Hardwood-Toeslope (ELTP),UE
1818,1818,1.000000000000000,1875,7557,42,8,13200_48_57_61,Tree,Conifer-Hardwood,Mixed evergreen-deciduous open tree canopy,mix,5-10,Tree,70-79,2,Dry Mesic Mixed Oak Hardwood,B
1819,1819,12.000000000000000,1883,7463,42,8,13700_53_61_62,Tree,Hardwood,Mixed evergreen-deciduous closed tree canopy,brdlf,5-10,Tree,70-79,1,RB Mixed Hardwood-Toeslope (ELTP),A
1820,1820,11.000000000000000,1883,7369,42,8,13700_53_61_62,Tree,Conifer,Evergreen closed tree canopy,con,5-10,Tree,70-79,1,RB Mixed Hardwood-Toeslope (ELTP),A
1821,1821,2.000000000000000,1878,7463,43,7,13500_61,Tree,Hardwood,Mixed evergreen-deciduous closed tree canopy,brdlf,10-25,Tree,60-69,3,High Elevation Spruce-Fir,C
1822,1822,4.000000000000000,1883,7463,42,7,13700_53_61_62,Tree,Hardwood,Mixed evergreen-deciduous closed tree canopy,brdlf,5-10,Tree,60-69,3,RB Mixed Hardwood-Toeslope (ELTP),C
1823,1823,30.000000000000000,1883,7369,43,8,13700_53_61_62,Tree,Conifer,Evergreen closed tree canopy,con,10-25,Tree,70-79,2,RB Mixed Hardwood-Toeslope (ELTP),B
1824,1824,4.000000000000000,1878,7370,41,8,13500_61,Tree,Conifer,Evergreen closed tree canopy,con,0-5,Tree,70-79,1,High Elevation Spruce-Fir,A
